,Unnamed: 0.1,Unnamed: 0,Id,Score,Text
2354,2354,2354,2355,4,"Its hard to find this stuff locally. Usually my parents have to bring it to me when they visit. Was pleased to find it on Amazon.<br /><br />Makes GREAT, TASTY dhall. We eat a lot of it, so its nice to know I can get it here again when I need it."
2355,2355,2355,2356,5,Bought these for a change from the green split peas. They are tasty and I like them. Will buy again. Always like Bob's Red Mill products.
2356,2356,2356,2357,2,"When tea is decaffeinated, is all the flavor removed? Or is this just lousy tea? In any case, all you get from a couple of these tea bags in a (12 oz.) mug of hot water is--hot water! True, the hot water is slightly brownish after five minutes of steeping, but there's no tea flavor at all. Very disappointing."
2357,2357,2357,2358,5,"Full bodied tea, no loss of flavor even though it is decaffeinated. Comes stored in its own heavy duty zipper plastic bag to ensure freshness during shipping. A great value for a good tea."
2358,2358,2358,2359,5,"With the departure of Starbucks coffees, I reluctantly switched back to the other t-discs carried by local stores. I tried, I really did. But, it seemed like every other one I tried, which was basically every other one made, including the European t-discs, were not rich enough to satisfy me. I finally gave up and went back to an old fashioned drip coffeemaker so that I could make a nice, rich cup. I was still frustrated by the waste, since I'm the only coffee drinker in my home. Plus, being a basically lazy person, I didn't enjoy filling the reservoir every time I wanted to brew a pot, washing the pot out afterwards, or cleaning out the grounds from the filter.Recently, Tassimo/Gevalia came out with a dark house blend. The front of the package noted: ""New! If you like Starbucks House Blend, try this!"" As a last shot attempt before packing up my Tassimo for storage, I purchased this new t-disc coffee. Tasting my first sip, I was so HAPPY. Really really HAPPY! My coffee is so important to me, and the Gevalia Dark House Blend is AMAZING!!!! It's a rich, full bodied cup of coffee, and as I drink this day after day, I'm starting to think it's even better than my old favorite Starbucks flavors. It's as bold as Starbucks with no bitterness at all. I'd love to hear what others think of this. I am very pleased with it, and I'm so glad that I am able to go back to the simplicity of using my Tassimo brewer, because they make a great t-disc again!"
2359,2359,2359,2360,5,"This is the best thing from Gevalia.  I was drinking the Starbucks Africa and Verona before ""the breakup.""  I tried the Dark Breakfast from Gevalia, but it's horrible.  I can only drink it after adding the Maestro Lorenzo Espresso Intensivo.  That makes quite a nice cup with a good kick to it.  I even need a little cream in it to smooth it out a bit.<br /><br />But this one is just right.  It's a nice strong cup that doesn't need cream, but can take cream without losing flavor.  This is the first hope I have had for saving my Tassimo machine.  I don't want to go back to the Keurig.<br /><br />p.s.  I would still like a good decaf option.  Right now I use the Gevalia Signature decaf and add a shot of Gevalia decaf espresso to jazz it up."
2360,2360,2360,2361,5,I've tried all three new 'Dark' offerings from Gevalia and I think this is the best one from the three. Gevalia finally came up with coffee worth serving to your guests.<br />Coffee has an earthy bold taste with little to none bitterness and no metallic after taste; it actually leaves a nice smooth tasty chocolaty after taste.<br /><br />The pack comes with 12 big T-discs that will brew 8 ounces of coffee. This coffee will delight those who love the darker roasts.<br /><br />Update:<br />I am on my 5th cup of this coffee and it was really grown on me (changing from a 4 to 5 stars); it is quite tasty and smooth. This is one coffee that will truly satisfy the void that Sbux left. There will be some that will say that this is not the same as Sbux and it isn't! Try the coffee and give it a fair taste without trying to compare it to anything else you may find yourself quite surprised at the findings.  Highly recommended and definitely will be buying this one again.
2361,2361,2361,2362,4,"finally some new varieties of tassimo ... I drink everything from DD to starbucks to nespresso to good blends from fairway .. this one is pretty much right on with the description - dark brew good medium body - it has a strong flavor but is smooth and no aftertaste at all, reminiscent of how sbux does brew their beans (but I like this better than the sbux house coffee..it's not quite as edgy), and is unlike many of the other gevalia coffees for Tassimo that I just don't like b/c of their aftertaste (bitter, to me) .. this one brews at 190 degrees (at least mine did), which is a bit hotter than I would make a cup of latte for example (at 160) so be careful on that first sip!  but I do think this one's a keeper..."
2362,2362,2362,2363,5,"Together with many customers, I was frustrated when Tassimo and Starbucks ended their relationship. My coffee was Verona.<br />Since that time, I have tried various alternatives (Gevalia Espresso, Tassimo Carte Noir, Tassimo Nabob & Kenco Med Roast) but with limited and varying degrees of success.<br />After reading a previous review, I sent off for a supply to test it - I love it!!!!<br /><br />I was on the point of giving my Tassimo machine away - no more.<br /><br />A great start to the New Year."
2363,2363,2363,2364,5,"I recently got a tassimo machine and really like it, but the initial coffees that I tried were not as good as what I used to make by the pot. This one finally blew everything else away. It's delicious. The dark house blend is now my preferred t-disc when I want coffee. Since I'm not a coffee snob I don't like to get crazy with the adjectives, but this one has a very deep and pleasing coffee flavor. Full-bodied is a good way to describe it, as opposed to a lesser-bodied coffee that may smell good but tastes watered down when you drink it. This is definitely the best coffee I've ever tasted out of a home brewing machine and even better than many cafes can muster. It has no aftertaste and it is not bitter. You can drink it black with no sweetener and enjoy it, or add some cream. Even if you go heavy on the creamer it doesn't lose is flavor. Buy it, and ignore the starbucks haters. Seriously, starbucks' coffees are not as good as everyone makes them out to be. Dunkin Donuts coffee has them beat in price and quality."
